date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:16:59	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:16:56%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/56/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzczMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/56/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzczMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress3.html)
10:17:01	138639/138639	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:16:59%20GMT	http://ultimo.infortis-themes.com/demo/second2/women.html?dir=desc&order=name	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/womenb45e.html	(from http://ultimo.infortis-themes.com/demo/second2/women.html)
10:17:02	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:00%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/7/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzczMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/7/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzczMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress3.html)
10:17:02	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:00%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/BRL/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/BRL/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:05	140583/140583	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:17:01%20GMT	http://ultimo.infortis-themes.com/demo/second2/women.html?dir=asc&limit=4&order=name	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/women2ab4.html	(from http://ultimo.infortis-themes.com/demo/second2/women.html)
10:17:06	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:02%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/GBP/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/GBP/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:06	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:02%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/CNY/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/CNY/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:08	141160/141160	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:17:05%20GMT	http://ultimo.infortis-themes.com/demo/second2/women.html?dir=asc&limit=12&order=name	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/womendfc6.html	(from http://ultimo.infortis-themes.com/demo/second2/women.html)
10:17:08	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:06%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/USD/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/USD/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:09	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:06%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/EUR/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/EUR/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:11	141099/141099	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:17:08%20GMT	http://ultimo.infortis-themes.com/demo/second2/women.html?dir=asc&limit=15&order=name	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/women6416.html	(from http://ultimo.infortis-themes.com/demo/second2/women.html)
10:17:11	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:09%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/15/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/15/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:11	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:09%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/6/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/6/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:13	141099/141099	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:17:11%20GMT	http://ultimo.infortis-themes.com/demo/second2/women.html?dir=asc&limit=30&order=name	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/women6ece.html	(from http://ultimo.infortis-themes.com/demo/second2/women.html)
10:17:14	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:12%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/53/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/53/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:14	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:12%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/55/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/55/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:16	564943/564943	---M--	200	added ('OK')	application/javascript	etag:%2261d12bf-89ecf-4f0abadee6bc0%22	http://ultimo.infortis-themes.com/demo/media/js/b40ce96290bbf909feb958a2869014bf.js	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/js/b40ce96290bbf909feb958a2869014bf.js	(from http://ultimo.infortis-themes.com/demo/second2/)
10:17:16	141099/141099	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:17:14%20GMT	http://ultimo.infortis-themes.com/demo/second2/women.html?dir=asc&limit=80&order=name	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/womenc710.html	(from http://ultimo.infortis-themes.com/demo/second2/women.html)
10:17:16	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:14%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/56/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/56/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:16	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:14%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/clear/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/clear/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:19	139276/139276	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:17:16%20GMT	http://ultimo.infortis-themes.com/demo/second2/women.html?dir=asc&limit=all&order=name	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/women9641.html	(from http://ultimo.infortis-themes.com/demo/second2/women.html)
10:17:19	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:16%20GMT	http://ultimo.infortis-themes.com/demo/second2/sendfriend/product/send/id/16/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/sendfriend/product/send/id/16/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:19	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:16%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/16/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/add/product/16/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXdoaXRlLXMuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-white-s.html)
10:17:19	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:17%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/BRL/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/BRL/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:21	140832/140832	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:17:19%20GMT	http://ultimo.infortis-themes.com/demo/second2/women.html?dir=asc&mode=list&order=name	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/women68f9.html	(from http://ultimo.infortis-themes.com/demo/second2/women.html)
10:17:21	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:20%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/USD/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/USD/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:21	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:19%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/CNY/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/CNY/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:21	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:19%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/GBP/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/GBP/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:22	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:21%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/6/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/6/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:22	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:22%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/13/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/13/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:24	140587/140587	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:17:21%20GMT	http://ultimo.infortis-themes.com/demo/second2/women.html?dir=asc&order=name&p=2	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/women2ea1.html	(from http://ultimo.infortis-themes.com/demo/second2/women.html)
10:17:24	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:22%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/14/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/14/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:24	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:22%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/53/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/53/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:25	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:22%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/15/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/15/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:25	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:24%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/55/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/55/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:25	28437/28437	---M--	200	added ('OK')	image/jpeg	etag:%2261d1744-6f15-4f0b0ff997500%22	http://ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/295x/040ec09b1e35df139433887a97daa66f/m/o/model2a_2.jpg	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/media/catalog/product/cache/3/small_image/295x/040ec09b1e35df139433887a97daa66f/m/o/model2a_2.jpg	(from http://ultimo.infortis-themes.com/demo/second2/women.html)
10:17:26	95840/95840	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:17:25%20GMT	http://ultimo.infortis-themes.com/demo/second2/women.html?dir=asc&order=name&price=1000-2000	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/women727a.html	(from http://ultimo.infortis-themes.com/demo/second2/women.html)
10:17:26	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:25%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/56/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/remove/product/56/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:26	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:25%20GMT	http://ultimo.infortis-themes.com/demo/second2/catalog/product_compare/clear/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/catalog/product_compare/clear/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUtbC5odG1s/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:27	93951/93951	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Feb%202014%2009:17:26%20GMT	http://ultimo.infortis-themes.com/demo/second2/women.html?dir=asc&order=name&price=2000-3000	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/women6df0.html	(from http://ultimo.infortis-themes.com/demo/second2/women.html)
10:17:27	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:26%20GMT	http://ultimo.infortis-themes.com/demo/second2/sendfriend/product/send/id/18/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/sendfriend/product/send/id/18/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-l.html)
10:17:27	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:26%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/BRL/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUteGwuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/BRL/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUteGwuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-xl.html)
10:17:27	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:26%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/GBP/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUteGwuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/GBP/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUteGwuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-xl.html)
10:17:28	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2014%20Feb%202014%2009:17:27%20GMT	http://ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/CNY/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUteGwuaHRtbA,,/	/home/rdjong/websites/templates1/ultimo.infortis-themes.com/demo/second2/directory/currency/switch/currency/CNY/uenc/aHR0cDovL3VsdGltby5pbmZvcnRpcy10aGVtZXMuY29tL2RlbW8vc2Vjb25kMi9kcmVzcy1leGFtcGxlLXNpemUteGwuaHRtbA,,/index.html	(from http://ultimo.infortis-themes.com/demo/second2/dress-example-size-xl.html)
